,Invalid
1840,705745343
1841,705745345
1842,820703681
1843,820703682
1844,461099460
1845,820703683
1846,629797318
1847,629797319
1848,629797320
1849,820703684
1850,820703691
1851,498708945
1852,460116442
1853,880939487
1854,880939488
1855,846606819
1856,846606820
1857,880939491
1858,880939495
1859,880939497
1860,846606829
1861,383635950
1862,383635951
1863,383635952
1864,383635953
1865,667685364
1866,667685365
1867,383635958
1868,383635959
1869,667685366
1870,667685367
1871,667685368
1872,685412873
1873,538628619
1874,870678837
1875,70164
1876,425857558
1877,425857559
1878,425857560
1879,425857569
1880,557036072
1881,570159657
1882,498709034
1883,498709035
1884,570159658
1885,570159659
1886,570159660
1887,665489962
1888,359232048
1889,359232049
1890,359232051
1891,460116531
1892,460116532
1893,460116533
1894,359232055
1895,570159668
1896,359232057
1897,995539171
1898,804164155
1899,804164156
1900,804164157
1901,995539172
1902,359232064
1903,995539173
1904,707342918
1905,880939590
1906,707342920
1907,995539174
1908,707342922
1909,995539175
1910,731337299
1911,21075
1912,731337301
1913,21076
1914,557036119
1915,557036120
1916,557036121
1917,731337304
1918,557036123
1919,731337308
1920,21077
1921,21082
1922,410792545
1923,410792548
1924,820703846
1925,570159720
1926,820703848
1927,689293117
1928,523375212
1929,820703851
1930,523375214
1931,597578350
1932,523375216
1933,597578351
1934,597578352
1935,523375219
1936,597578354
1937,718754432
1938,792203905
1939,718754434
1940,880939650
1941,718754436
1942,880939652
1943,880939654
1944,718754439
1945,482751112
1946,482751113
1947,718754441
1948,731337355
1949,790147721
1950,731337357
1951,880939658
1952,718754454
1953,537899672
1954,537899673
1955,557036187
1956,597578397
1957,383636126
1958,383636127
1959,383636132
1960,383636133
1961,597578406
1962,790147751
1963,790147753
1964,790147754
1965,37548
1966,790147757
1967,37549
1968,37550
1969,37552
1970,37553
1971,37557
1972,482751170
1973,482751171
1974,482751172
1975,707056324
1976,482751174
1977,557036230
1978,557036231
1979,707056325
1980,482751178
1981,716321483
1982,537899724
1983,482751181
1984,537899725
1985,537899726
1986,537899727
1987,716321484
1988,716321485
1989,718754506
1990,716321492
1991,591229654
1992,591229655
1993,366269150
1994,366269151
1995,366269152
1996,366269153
1997,366269154
1998,482751207
1999,811856615
2000,811856616
2001,811856618
2002,410792683
2003,410792684
2004,410792685
2005,482751214
2006,707343084
2007,707343085
2008,707343086
2009,707343087
2010,62186
2011,538948340
2012,597578484
2013,597578485
2014,597578486
2015,538948344
2016,792204026
2017,792204027
2018,597578493
2019,792204034
2020,880939781
2021,383636230
2022,383636231
2023,383636232
2024,383636233
2025,496202504
2026,383636235
2027,496202505
2028,496202508
2029,496202510
2030,415003407
2031,880939783
2032,415003409
2033,496202513
2034,415003411
2035,496202514
2036,415003413
2037,496202515
2038,538948374
2039,415003422
2040,415003423
2041,645772081
2042,645772082
2043,645772083
2044,645772084
2045,815100724
2046,815100730
2047,407819100
2048,790180720
2049,21365
2050,21366
2051,996299638
2052,996299637
2053,707343227
2054,707343228
2055,707343229
2056,707343230
2057,996299647
2058,421925761
2059,421925763
2060,421925764
2061,421925765
2062,421925766
2063,663024517
2064,707343240
2065,750654346
2066,707343250
2067,729387922
2068,611251092
2069,611251093
2070,611251094
2071,611251095
2072,729387923
2073,729387924
2074,729387925
2075,729387926
2076,729387927
2077,729387928
2078,729387929
2079,383284133
2080,383284134
2081,383284135
2082,383284138
2083,383284140
2084,421925807
2085,421925808
2086,421925809
2087,482751407
2088,482751408
2089,482751410
2090,634917813
2091,634917814
2092,634917815
2093,482751416
2094,421925817
2095,345854906
2096,345854907
2097,345854908
2098,345854909
2099,345854910
2100,345854911
2101,345854912
2102,345854913
2103,345854914
2104,345854915
2105,345854916
2106,345854917
2107,823038914
2108,70590
2109,70591
2110,70594
2111,647631824
2112,634917853
2113,634917855
2114,634917859
2115,750654438
2116,750654439
2117,750654440
2118,750654441
2119,750654448
2120,705713138
2121,705713139
2122,996299762
2123,705713141
2124,634917878
2125,996299767
2126,996299768
2127,996299765
2128,707343356
2129,707343357
2130,815100932
2131,815100933
2132,750654470
2133,750654471
2134,750654473
2135,750654476
2136,62478
2137,815100944
2138,815100945
2139,815100946
2140,62484
2141,798946331
2142,798946333
2143,798946335
2144,798946338
2145,410702883
2146,798946340
2147,798946341
2148,54325
2149,54326
2150,54327
2151,647631928
2152,54329
2153,54330
2154,54328
2155,54333
2156,70723
2157,70724
2158,345855074
2159,345855075
2160,345855077
2161,345855078
2162,345855079
2163,345855080
