,Unnamed: 0,Plc,Name (Box),Trainer,Time,Mgn,Split,In Run,Wgt,SP,Distance,RaceGrade,date,Track
1676,1676,3,Frankie Jean (3),John Summers,23.62,10.5,11.58,56,26.7kg,$3.25,400,5,15/11/2023,the-gardens
1677,1677,4,Mulwee Pro (7),Graeme Ball,23.74,12.25,11.68,88,33.7kg,$26.00,400,5,15/11/2023,the-gardens
1678,1678,5,Tip Turkey (8),Brian Hampton,23.81,13.25,11.38,12,31.5kg,$10.00,400,5,15/11/2023,the-gardens
1679,1679,6,Tactical Shot (2),Kevin Brennan,23.85,13.75,11.48,65,34.7kg,$6.50,400,5,15/11/2023,the-gardens
1680,1680,7,George Appeal (4),Jason Carter,24.23,19.25,11.6,77,27.0kg,$13.00,400,5,15/11/2023,the-gardens
1681,1681,8,Quick Key (5),Kimberley Kowalski,24.27,19.75,11.46,44,27.6kg,$15.00,400,5,15/11/2023,the-gardens
1682,1682,1,Tralee Jay (1),Dana Burns,15.8,0.0,4.53,33.0,32.4kg,$2.90,272,X45,15/11/2023,the-gardens
1683,1683,2,What About Pablo (2),Storm Stewart,15.83,0.5,4.44,11.0,27.1kg,$11.00,272,X45,15/11/2023,the-gardens
1684,1684,3,Hodgson (8),Tamara Ball,15.96,2.25,4.51,22.0,28.6kg,$4.40,272,X45,15/11/2023,the-gardens
1685,1685,4,She Kissed Me (3),Benjamin Sweetman,16.08,4.0,4.62,85.0,27.5kg,$2.50,272,X45,15/11/2023,the-gardens
1686,1686,5,Spartan Queen (4),Robert Ryan,16.23,6.0,4.64,56.0,26.0kg,$10.00,272,X45,15/11/2023,the-gardens
1687,1687,6,Winlock Rewards (5),Chelsea White,16.36,8.0,4.69,77.0,25.3kg,$81.00,272,X45,15/11/2023,the-gardens
1688,1688,7,Bockey (7),Kimberley Kowalski,16.46,9.25,4.59,44.0,28.6kg,$26.00,272,X45,15/11/2023,the-gardens
1689,1689,8,Winlock Locky (6),Robert White,16.53,10.25,4.72,68.0,29.4kg,$51.00,272,X45,15/11/2023,the-gardens
1690,1690,1,From The Sky (6),Patrick Parrelli,23.05,0.0,11.19,21,26.2kg,$4.60,400,X45,15/11/2023,the-gardens
1691,1691,2,Princely Sum (3),Gary Greene,23.06,0.1,11.27,42,32.8kg,$2.75,400,X45,15/11/2023,the-gardens
1692,1692,3,Tonight (7),Nathan Goodwin,23.28,3.25,11.43,53,32.8kg,$12.00,400,X45,15/11/2023,the-gardens
1693,1693,4,King Kinloch (4),Noelene Holloway,23.33,4.0,11.44,14,32.3kg,$81.00,400,X45,15/11/2023,the-gardens
1694,1694,5,Rise Up (1),Leeanne Walker,23.42,5.25,11.62,67,32.9kg,$4.80,400,X45,15/11/2023,the-gardens
1695,1695,6,Noah's Ace (8),Kevin Brennan,23.9,12.25,11.53,76,31.9kg,$51.00,400,X45,15/11/2023,the-gardens
1696,1696,7,Space Girl (2),Lorraine Atchison,23.91,12.25,11.51,35,28.0kg,$3.30,400,X45,15/11/2023,the-gardens
1697,1697,1,Emerald Green (3),Bronwyn Hayes Merzi,23.2,0.0,11.49,32,32.9kg,$6.50,400,5,15/11/2023,the-gardens
1698,1698,2,Unacceptable Les (2),Jason Carter,23.46,3.75,11.37,21,24.5kg,$26.00,400,5,15/11/2023,the-gardens
1699,1699,3,Take My Bet (7),Robert Vines,23.48,4.0,11.64,54,32.9kg,$4.50,400,5,15/11/2023,the-gardens
1700,1700,4,Noah's Choice (4),Kevin Brennan,23.55,5.0,11.51,13,27.9kg,$9.00,400,5,15/11/2023,the-gardens
1701,1701,5,Blazin' Bad Zula (8),Nathan Goodwin,23.62,6.0,11.66,45,26.4kg,$11.00,400,5,15/11/2023,the-gardens
1702,1702,6,Cheeky Bluebird (6),Graeme Ball,23.67,6.5,11.86,67,26.1kg,$4.60,400,5,15/11/2023,the-gardens
1703,1703,7,Raggle Taggle (1),Ian Darcey,23.72,7.5,11.71,76,27.4kg,$2.50,400,5,15/11/2023,the-gardens
1704,1704,1,Irish Lucy (4),Jessica Sharp,30.44,0.0,5.17,Q/1111,25.9kg,$6.50,525,M,15/11/2023,the-meadows
1705,1705,2,Maid In Space (8),Robert Britton,30.65,3.06,5.28,M/3332,29.0kg,$2.00,525,M,15/11/2023,the-meadows
1706,1706,3,Rooney Bale (7),Daniel Gibbons,30.71,3.83,5.36,S/4444,34.7kg,$4.40,525,M,15/11/2023,the-meadows
1707,1707,4,Bruce Intention (5),Tom O'Neill,30.74,4.27,5.26,M/2223,36.6kg,$5.00,525,M,15/11/2023,the-meadows
1708,1708,5,Blazing Frankie (1),Stephen Brincat,30.75,4.5,5.38,M/5555,33.3kg,$10.00,525,M,15/11/2023,the-meadows
1709,1709,6,Vulcan Icon (2),Gary Edwards,30.99,7.91,5.47,S/6666,38.3kg,$81.00,525,M,15/11/2023,the-meadows
1710,1710,1,Magical Star (2),Lachlan Scott,30.47,0.0,5.12,Q/1111,26.0kg,$3.00,525,M,15/11/2023,the-meadows
1711,1711,2,Anoke (8),Taylor Thornton,30.76,4.26,5.24,M/2222,31.9kg,$5.00,525,M,15/11/2023,the-meadows
1712,1712,3,Harvey Intention (7),Todd O'Neill,30.79,4.69,5.37,S/6433,35.5kg,$15.00,525,M,15/11/2023,the-meadows
1713,1713,4,Catch A Star (1),Robert Britton,31.34,12.43,5.3,M/5555,27.9kg,$3.10,525,M,15/11/2023,the-meadows
1714,1714,5,Oscar Intention (4),Tom O'Neill,31.36,12.71,5.3,M/4666,36.4kg,$4.10,525,M,15/11/2023,the-meadows
1715,1715,6,Borough Lil (5),Margaret Salvatore,31.45,14.04,5.28,M/3344,26.1kg,$61.00,525,M,15/11/2023,the-meadows
1716,1716,1,Aunt Virginia (8),John Paraskevas,30.04,0.0,5.14,M/1111,32.3kg,$1.20,525,X67H,15/11/2023,the-meadows
1717,1717,2,Premium Equity (1),Angela Langton,30.14,1.51,5.25,Q/4222,32.8kg,$5.50,525,X67H,15/11/2023,the-meadows
1718,1718,3,Stacy's Mum (3),Marlene Schmidt,30.54,7.2,5.34,M/6333,28.5kg,$34.00,525,X67H,15/11/2023,the-meadows
1719,1719,4,Bomb Murt (2),Thomas Dailly,30.58,7.84,5.37,M/8764,34.5kg,$17.00,525,X67H,15/11/2023,the-meadows
1720,1720,5,Obeying (6),Thomas Dailly,30.63,8.54,5.25,M/3445,25.0kg,$21.00,525,X67H,15/11/2023,the-meadows
1721,1721,6,It's A Runaway (5),John Delaroche,30.69,9.37,5.23,M/2576,34.4kg,$31.00,525,X67H,15/11/2023,the-meadows
1722,1722,7,Aeroplane Mode (4),Jessica Sharp,30.94,12.96,5.32,M/5657,29.4kg,$31.00,525,X67H,15/11/2023,the-meadows
1723,1723,8,Lyrical Cripps (7),Kenneth Howat,31.13,15.61,5.36,S/7888,31.7kg,$151.00,525,X67H,15/11/2023,the-meadows
1724,1724,1,Stormy Day (8),Jessica Sharp,30.14,0.0,5.15,Q/1111,29.3kg,$3.75,525,X67H,15/11/2023,the-meadows
1725,1725,2,Hi There Frank (4),David Geall,30.15,0.17,5.29,M/3222,33.3kg,$2.60,525,X67H,15/11/2023,the-meadows
1726,1726,3,Rev Rose (3),Thomas Dailly,30.63,7.1,5.39,M/8654,28.6kg,$10.00,525,X67H,15/11/2023,the-meadows
1727,1727,4,Mepunga Master (1),Jeffrey Britton,30.66,7.53,5.27,M/2333,34.5kg,$15.00,525,X67H,15/11/2023,the-meadows
1728,1728,5,Shiny Ink (2),James Shaw,30.89,10.81,5.3,M/6566,31.3kg,$6.00,525,X67H,15/11/2023,the-meadows
1729,1729,6,Mackinaw Peach (7),Jeffrey Britton,30.92,11.17,5.29,M/4445,30.2kg,$8.50,525,X67H,15/11/2023,the-meadows
1730,1730,7,Rev Olive (6),Thomas Dailly,30.95,11.63,5.39,M/7877,27.4kg,$126.00,525,X67H,15/11/2023,the-meadows
1731,1731,8,Kraken Chief (5),Kevin Eyles,30.96,11.75,5.29,M/5788,33.1kg,$14.00,525,X67H,15/11/2023,the-meadows
1732,1732,1,Shine A Light (4),Robert Britton,35.01,0.0,9.17,M/1222,32.7kg,$6.00,600,RW,15/11/2023,the-meadows
1733,1733,2,Caribbean (6),Stephen Brincat,35.13,1.77,9.22,M/2111,33.9kg,$17.00,600,RW,15/11/2023,the-meadows
1734,1734,3,Akela Young (3),Julie Faulknall,35.18,2.47,9.26,M/3333,33.3kg,$16.00,600,RW,15/11/2023,the-meadows
1735,1735,4,May So Dreaming (7),Gail Saunders,35.38,5.36,9.33,M/4444,26.1kg,$51.00,600,RW,15/11/2023,the-meadows
1736,1736,5,Larry Intention (8),Leonie Dalton,35.58,8.1,9.43,S/5555,42.5kg,$61.00,600,RW,15/11/2023,the-meadows
1737,1737,6,Nanna's Blue Boy (1),Taylor Edwards,35.58,8.17,9.52,M/7666,30.8kg,$71.00,600,RW,15/11/2023,the-meadows
1738,1738,7,Unreal Speed (2),Robert Britton,35.59,8.3,9.47,M/6777,35.2kg,$1.20,600,RW,15/11/2023,the-meadows
1739,1739,1,Play Dirty (4),Emma Bowles,30.28,0.0,5.1,M/2221,31.3kg,$5.00,525,5,15/11/2023,the-meadows
1740,1740,2,Lizzy Milici (3),Thomas Dailly,30.34,0.83,5.08,Q/1112,26.2kg,$5.50,525,5,15/11/2023,the-meadows
1741,1741,3,August Bob (8),Stephen Fitch,30.37,1.27,5.2,S/5333,29.5kg,$3.50,525,5,15/11/2023,the-meadows
1742,1742,4,Gamache (2),Anthony Azzopardi,30.45,2.4,5.17,M/3444,30.3kg,$3.60,525,5,15/11/2023,the-meadows
1743,1743,5,Rita Bale (7),Thomas Dailly,30.74,6.53,5.2,S/4555,27.2kg,$8.00,525,5,15/11/2023,the-meadows
1744,1744,6,Glaceon Bale (6),Rebecca Gibbons,30.83,7.87,5.27,S/7666,27.7kg,$14.00,525,5,15/11/2023,the-meadows
1745,1745,7,Aston Marvel (1),Dustin Drew,30.88,8.54,5.26,M/6777,37.6kg,$17.00,525,5,15/11/2023,the-meadows
1746,1746,1,Tinker Crystal (2),Jennifer Burns,30.43,0.0,5.24,Q/4222,28.7kg,$7.00,525,5,15/11/2023,the-meadows
1747,1747,2,Minty Box (6),Thomas Dailly,30.68,3.54,5.2,M/1111,32.4kg,$2.30,525,5,15/11/2023,the-meadows
1748,1748,3,Lolly Shop Girl (7),Dylan Sharp,30.74,4.37,5.24,Q/2433,26.7kg,$41.00,525,5,15/11/2023,the-meadows
1749,1749,4,Redzin (1),D Burley,30.83,5.75,5.4,M/7554,32.2kg,$28.00,525,5,15/11/2023,the-meadows
1750,1750,5,Snowman (8),Terrence Reid,30.92,6.96,5.24,M/3345,30.8kg,$8.00,525,5,15/11/2023,the-meadows
1751,1751,6,Max Power (3),Dustin Drew,31.06,8.96,5.37,S/6776,32.8kg,$3.00,525,5,15/11/2023,the-meadows
1752,1752,7,George Mcfly (4),Emma Bowles,31.56,16.14,5.3,M/5667,34.0kg,$12.00,525,5,15/11/2023,the-meadows
1753,1753,1,My Cool Jack (8),Robert Cunningham,30.48,0.0,5.33,M/5442,31.2kg,$2.00,525,5,15/11/2023,the-meadows
1754,1754,2,Strawberry Sweet (7),Jessica Sharp,30.57,1.27,5.15,M/1111,28.7kg,$4.40,525,5,15/11/2023,the-meadows
1755,1755,3,Magic Changes (3),David Plumridge,30.78,4.37,5.19,M/2223,26.9kg,$18.00,525,5,15/11/2023,the-meadows
1756,1756,4,Inter Buzz Along (4),Jennifer Thorpe,30.89,5.97,5.31,M/3334,32.9kg,$3.25,525,5,15/11/2023,the-meadows
1757,1757,5,Zipping Mork (2),Paul Pace,31.11,9.01,5.29,M/4555,29.4kg,$9.00,525,5,15/11/2023,the-meadows
1758,1758,1,Zelda Chaos (3),Thomas Dailly,30.18,0.0,5.15,Q/1111,30.0kg,$3.40,525,X67H,15/11/2023,the-meadows
1759,1759,2,One Of One (8),Benjamin Magri,30.58,5.7,5.19,M/2322,27.0kg,$8.50,525,X67H,15/11/2023,the-meadows
1760,1760,3,Beach Bourbski (5),Thomas Dailly,30.72,7.63,5.24,M/3533,32.0kg,$11.00,525,X67H,15/11/2023,the-meadows
1761,1761,4,Country Crusader (4),Jason Sharp,31.03,12.13,5.31,S/6444,30.7kg,$34.00,525,X67H,15/11/2023,the-meadows
1762,1762,5,Sharp Thief (6),Andrea Chapple,31.07,12.73,5.33,M/7666,30.6kg,$9.00,525,X67H,15/11/2023,the-meadows
1763,1763,6,Weblec Tiara (7),Jeffrey Britton,31.1,13.14,5.27,M/5777,29.0kg,$11.00,525,X67H,15/11/2023,the-meadows
1764,1764,7,Ultimate Jewel (1),Christian Schmidt,31.15,13.75,5.26,M/4255,28.5kg,$2.90,525,X67H,15/11/2023,the-meadows
1765,1765,DNF,Oregon Favors (2),Thomas Dailly,,,5.82,S/8888,30.6kg,,525,X67H,15/11/2023,the-meadows
1766,1766,1,Camp Fire (5),John Barbara,30.14,0.0,5.25,S/5422,32.6kg,$2.05,525,X45,15/11/2023,the-meadows
1767,1767,2,Quest For Pace (4),Michelle Mallia-Magri,30.25,1.63,5.02,Q/1111,31.3kg,$4.00,525,X45,15/11/2023,the-meadows
1768,1768,3,Lupini Monelli (8),David Geall,30.27,1.89,5.11,M/2233,26.4kg,$5.50,525,X45,15/11/2023,the-meadows
1769,1769,4,Kairi Bale (7),Daniel Gibbons,30.42,3.97,5.14,M/3344,30.1kg,$12.00,525,X45,15/11/2023,the-meadows
1770,1770,5,Yarrell Bale (1),Thomas Dailly,30.58,6.36,5.28,M/6666,31.6kg,$31.00,525,X45,15/11/2023,the-meadows
1771,1771,6,Looks Like Magic (2),Glenn Bahen,30.65,7.31,5.16,M/4555,28.9kg,$8.00,525,X45,15/11/2023,the-meadows
1772,1772,1,Property Mogul (1),Noel Walsh,30.44,0.0,5.1,Q/1121,27.5kg,$1.90,525,T3-5,15/11/2023,the-meadows
1773,1773,2,Summer Daze (4),David Plumridge,30.48,0.5,5.26,M/5443,25.9kg,$4.60,525,T3-5,15/11/2023,the-meadows
1774,1774,3,Geoff's Stories (6),Jodi Thorpe,30.63,2.63,5.38,S/8865,27.8kg,$23.00,525,T3-5,15/11/2023,the-meadows
1775,1775,4,Roxy Ouzo (5),Thomas Dailly,30.68,3.44,5.15,M/2212,31.2kg,$14.00,525,T3-5,15/11/2023,the-meadows
1776,1776,5,Benji's Button (2),Terrence Reid,30.69,3.54,5.22,M/3334,32.8kg,$5.50,525,T3-5,15/11/2023,the-meadows
1777,1777,6,You Yang Yaala (7),Jason Wickham,30.85,5.84,5.24,M/4556,26.2kg,$20.00,525,T3-5,15/11/2023,the-meadows
1778,1778,7,Cashton Bale (3),Donna Pace,30.88,6.21,5.33,M/7677,35.3kg,$21.00,525,T3-5,15/11/2023,the-meadows
1779,1779,8,Volta Bale (8),Clinton Keith,31.03,8.34,5.31,S/6788,28.8kg,$31.00,525,T3-5,15/11/2023,the-meadows
1780,1780,1,Sound Of Silence (7),Paul Pace,30.71,0.0,5.22,M/1122,32.4kg,$13.00,525,T3-5,15/11/2023,the-meadows
1781,1781,2,Creditor (8),Patrick Furci,30.72,0.09,5.31,S/3211,35.1kg,$5.50,525,T3-5,15/11/2023,the-meadows
1782,1782,3,Tzar's Ghost (6),John Mccallum,30.86,2.14,5.37,M/6665,32.4kg,$10.00,525,T3-5,15/11/2023,the-meadows
1783,1783,4,Tinker Mike (2),Jennifer Burns,30.86,2.17,5.33,M/4333,35.1kg,$5.00,525,T3-5,15/11/2023,the-meadows
1784,1784,5,Gunnadoo Guard (5),Troy Dorrington,30.9,2.75,5.29,M/2444,37.7kg,$17.00,525,T3-5,15/11/2023,the-meadows
1785,1785,6,Nagambie Bale (1),Paul Pace,31.14,6.17,5.42,M/7556,34.4kg,$3.70,525,T3-5,15/11/2023,the-meadows
1786,1786,7,Fortune Master (4),Chris Armstrong,31.32,8.75,5.44,M/8887,30.7kg,$61.00,525,T3-5,15/11/2023,the-meadows
1787,1787,8,Avon Swan (3),Taylor Thornton,31.54,11.76,5.36,M/5778,30.1kg,$3.60,525,T3-5,15/11/2023,the-meadows
1788,1788,1,September Dream (2),K Cobbold,28.49,0.0,5.45,2332,26.7kg,$3.75,462,A4,15/11/2023,yarmouth
1789,1789,2,Affectionatly (1),P Cross,28.65,2.0,5.44,1211,27.2kg,$8.00,462,A4,15/11/2023,yarmouth
1790,1790,3,Great Pretender (3),E Samuels,28.85,4.5,5.31,3123,30.1kg,$2.90,462,A4,15/11/2023,yarmouth
1791,1791,4,Icaal George (6),R Thom,28.93,5.5,5.46,6665,31.7kg,$3.25,462,A4,15/11/2023,yarmouth
1792,1792,5,Aurora (4),I Barnard,29.07,7.25,5.42,4444,25.4kg,$11.00,462,A4,15/11/2023,yarmouth
1793,1793,6,Brynoffa Walter (5),C Morris,29.29,10.0,5.45,5556,31.0kg,$7.00,462,A4,15/11/2023,yarmouth
1794,1794,1,Another Tommy (2),Gj Beadle,28.95,0.0,5.57,3111,33.4kg,$3.00,462,A8,15/11/2023,yarmouth
1795,1795,2,Tamna Juliet (1),P Cross,29.31,4.5,5.61,2432,26.2kg,$3.40,462,A8,15/11/2023,yarmouth
1796,1796,3,Hashtag Bennie (4),P Cross,29.35,5.0,5.55,4223,33.1kg,$4.00,462,A8,15/11/2023,yarmouth
1797,1797,4,Pinkys Lady (3),L Brown,29.55,7.5,5.62,5555,28.8kg,$5.00,462,A8,15/11/2023,yarmouth
1798,1798,5,Podger Fitz (5),L Brown,29.71,9.5,5.58,1344,32.7kg,$11.00,462,A8,15/11/2023,yarmouth
1799,1799,6,Canavour Jay (6),R Thom,29.75,10.0,5.62,6666,33.6kg,$9.50,462,A8,15/11/2023,yarmouth
1800,1800,1,Carmar Delboy (5),E Samuels,29.1,0.0,5.59,6443,30.6kg,$3.25,462,A5,15/11/2023,yarmouth
1801,1801,2,Blue Houdini (1),J Bloomfield,29.11,0.15,5.62,5331,32.4kg,$3.70,462,A5,15/11/2023,yarmouth
1802,1802,3,Kilgarran Mixie (3),C Morris,29.12,0.3,5.43,2112,28.8kg,$2.90,462,A5,15/11/2023,yarmouth
1803,1803,4,Agincourt Adam (6),J Bloomfield,29.32,2.8,5.44,4224,30.4kg,$9.50,462,A5,15/11/2023,yarmouth
1804,1804,5,Roman Empress (4),Gj Beadle,29.48,4.8,5.43,1565,26.4kg,$5.50,462,A5,15/11/2023,yarmouth
1805,1805,6,Slipalong Choice (2),R Thom,29.78,8.55,5.58,3656,32.4kg,$15.00,462,A5,15/11/2023,yarmouth
1806,1806,1,Moanteen Narla (4),C Morris,28.6,0.0,5.34,1111,26.8kg,$3.00,462,A6,15/11/2023,yarmouth
1807,1807,2,Kangobaby (6),R Thom,28.92,4.0,5.57,6442,28.6kg,$5.50,462,A6,15/11/2023,yarmouth
1808,1808,3,Swift Jodie (5),Gj Beadle,28.98,4.75,5.58,5663,23.8kg,$7.00,462,A6,15/11/2023,yarmouth
1809,1809,4,Fizz (1),E Samuels,29.06,5.75,5.65,3554,28.2kg,$3.75,462,A6,15/11/2023,yarmouth
1810,1810,5,Roman Razzle (3),Gj Beadle,29.34,9.25,5.54,4325,26.0kg,$5.50,462,A6,15/11/2023,yarmouth
1811,1811,6,Stonepark Bird (2),J Craske,29.6,12.5,5.51,2236,25.4kg,$6.00,462,A6,15/11/2023,yarmouth
1812,1812,1,Puckane Sydney (2),E Samuels,28.16,0.0,5.47,5554,36.0kg,$3.60,462,A1,15/11/2023,yarmouth
1813,1813,2,Johnnie Three (3),C Finch,28.17,0.15,5.38,2221,32.3kg,$4.50,462,A1,15/11/2023,yarmouth
1814,1814,3,Legsbeavingyou (5),P Burr,28.27,1.4,5.34,4113,34.1kg,$7.50,462,A1,15/11/2023,yarmouth
1815,1815,4,Drumdoit Jack (4),P Burr,28.3,1.8,5.39,1342,31.4kg,$3.10,462,A1,15/11/2023,yarmouth
1816,1816,5,Droopys Sport (1),I Barnard,28.76,7.55,5.46,3435,36.2kg,$3.75,462,A1,15/11/2023,yarmouth
1817,1817,1,Sensational (6),J Bloomfield,29.06,0.0,5.52,5433,25.5kg,$3.50,462,A7,15/11/2023,yarmouth
1818,1818,2,Izzy Rascal (3),I Barnard,29.08,0.25,5.53,2321,26.4kg,$3.25,462,A7,15/11/2023,yarmouth
1819,1819,3,Roxys Trixie (4),P Burr,29.24,2.25,5.37,1112,27.2kg,$3.10,462,A7,15/11/2023,yarmouth
1820,1820,4,Fahrenheit Isa (2),J Burling,29.48,5.25,5.61,6665,28.5kg,$6.00,462,A7,15/11/2023,yarmouth
1821,1821,5,Americano (5),J Bloomfield,29.56,6.25,5.46,4244,24.6kg,$8.00,462,A7,15/11/2023,yarmouth
1822,1822,6,Trappers Delight (1),R Thom,29.8,9.25,5.59,3556,33.7kg,$23.00,462,A7,15/11/2023,yarmouth
1823,1823,1,Silverspring Ria (6),J Mullins,41.38,0.0,16.79,2211,31.2kg,$2.40,659,S2,15/11/2023,yarmouth
1824,1824,2,Tanys Bill Tiny (4),J Mullins,41.56,2.25,17.05,3542,31.3kg,$9.00,659,S2,15/11/2023,yarmouth
1825,1825,3,Decoy Fabio (1),K Cobbold,41.86,6.0,17.07,6653,30.7kg,$7.00,659,S2,15/11/2023,yarmouth
1826,1826,4,Rapido Moon (5),T M Goodyear,42.02,8.0,16.78,1124,24.6kg,$7.00,659,S2,15/11/2023,yarmouth
1827,1827,5,Sirius Sally (2),Gj Beadle,42.28,11.25,17.06,5466,28.9kg,$3.25,659,S2,15/11/2023,yarmouth
1828,1828,6,Racenight Bella (3),Gj Beadle,42.42,13.0,16.96,4335,24.9kg,$6.50,659,S2,15/11/2023,yarmouth
1829,1829,1,Supa Nova (5),P Burr,27.92,0.0,5.41,5221,30.5kg,$3.25,462,A1,15/11/2023,yarmouth
1830,1830,2,Freedom Odin (4),K Cobbold,28.1,2.25,5.36,3112,31.1kg,$7.00,462,A1,15/11/2023,yarmouth
1831,1831,3,Wee Fat Mac (6),K Cobbold,28.22,3.75,5.4,6533,34.0kg,$5.00,462,A1,15/11/2023,yarmouth
1832,1832,4,Ballinabola Elsa (2),J Mullins,28.48,7.0,5.39,1444,24.4kg,$11.00,462,A1,15/11/2023,yarmouth
1833,1833,5,Slider Mccoy (3),J Bloomfield,28.76,10.5,5.43,4355,33.3kg,$3.10,462,A1,15/11/2023,yarmouth
1834,1834,DNF,Roxys Bullet (1),P Burr,,,5.46,2666,31.8kg,,462,A1,15/11/2023,yarmouth
1835,1835,1,Laugh Alot (5),J Craske,28.28,0.0,5.3,2111,28.9kg,$6.00,462,A3,15/11/2023,yarmouth
1836,1836,2,Magical Wolf (4),K Cobbold,28.32,0.5,5.46,6433,38.0kg,$3.50,462,A3,15/11/2023,yarmouth
1837,1837,3,Mamacita (1),I Barnard,28.44,2.0,5.4,3222,28.1kg,$4.90,462,A3,15/11/2023,yarmouth
1838,1838,4,Easy Arrow (2),E Samuels,28.45,2.15,5.5,5655,30.4kg,$2.75,462,A3,15/11/2023,yarmouth
1839,1839,5,Kereight Sarah (6),E Samuels,28.49,2.65,5.33,1344,29.9kg,$7.50,462,A3,15/11/2023,yarmouth
1840,1840,6,Aurora Boreales (3),I Barnard,29.13,10.65,5.43,4566,29.5kg,$8.00,462,A3,15/11/2023,yarmouth
1841,1841,1,Harry Up Ella (3),I Barnard,28.61,0.0,5.32,1233,28.8kg,$3.75,462,A3,15/11/2023,yarmouth
1842,1842,2,My Boy Tennessee (6),C Morris,28.63,0.25,5.4,4322,37.2kg,$3.50,462,A3,15/11/2023,yarmouth
1843,1843,3,Swift Quaff (4),J Craske,28.69,1.0,5.45,5111,27.4kg,$3.10,462,A3,15/11/2023,yarmouth
1844,1844,4,Lavan Boy (1),E Samuels,28.7,1.15,5.57,3654,30.0kg,$9.50,462,A3,15/11/2023,yarmouth
1845,1845,5,Gottabe Billy (5),L Brown,28.98,4.65,5.49,6565,36.4kg,$7.00,462,A3,15/11/2023,yarmouth
1846,1846,6,Bakers Baby (2),K Cobbold,29.06,5.65,5.47,2446,25.4kg,$7.00,462,A3,15/11/2023,yarmouth
1847,1847,1,Ferryfort Native (3),Gj Beadle,28.13,0.0,5.37,3111,33.4kg,$6.00,462,A2,15/11/2023,yarmouth
1848,1848,2,Young Burke (1),E Samuels,28.16,0.4,5.39,1322,31.1kg,$7.00,462,A2,15/11/2023,yarmouth
1849,1849,3,Cliff Palace (4),E Samuels,28.36,2.9,5.35,4233,36.3kg,$15.00,462,A2,15/11/2023,yarmouth
1850,1850,4,Swift Indigo (2),P Burr,28.44,3.9,5.44,2444,31.6kg,$2.25,462,A2,15/11/2023,yarmouth
1851,1851,5,Botswana Flash (6),J Bloomfield,28.5,4.65,5.42,6555,32.5kg,$3.00,462,A2,15/11/2023,yarmouth
1852,1852,DNF,Dulcify (5),E Samuels,,,5.39,5666,27.6kg,,462,A2,15/11/2023,yarmouth
1853,1853,1,Kereight Sal (5),E Samuels,28.52,0.0,5.42,1322,28.1kg,$9.50,462,A2,15/11/2023,yarmouth
1854,1854,2,Miss Big Pants (4),J Mullins,28.56,0.5,5.48,6664,27.7kg,$4.50,462,A2,15/11/2023,yarmouth
1855,1855,3,Rathcoole Poppy (2),C Morris,28.6,1.0,5.37,3111,28.2kg,$3.50,462,A2,15/11/2023,yarmouth
1856,1856,4,Vince The Prince (6),E Samuels,28.62,1.25,5.36,4233,33.0kg,$6.00,462,A2,15/11/2023,yarmouth
1857,1857,5,Drumdoit Nala (1),J Craske,28.65,1.65,5.5,2545,26.1kg,$5.00,462,A2,15/11/2023,yarmouth
1858,1858,6,Vampire Moon (3),J Bloomfield,28.91,4.9,5.48,5456,29.8kg,$3.40,462,A2,15/11/2023,yarmouth
1859,1859,1,Imokilly Spice (2),J Regan,29.46,0.0,4.15,2111,26.8kg,$1.55,480,A5,15/11/2023,youghal
1860,1860,2,Patios Prince (1),D Budd,29.7,3.5,4.25,4333,34.1kg,$5.00,480,A5,15/11/2023,youghal
1861,1861,3,Glavin Laz (4),M O'Sullivan,29.77,4.5,4.08,1222,30.5kg,$4.90,480,A5,15/11/2023,youghal
1862,1862,5,Comeragh Molly (3),Mj Mansfield,30.05,8.5,4.24,3444,23.6kg,$4.00,480,A5,15/11/2023,youghal
1863,1863,6,Dromana Stan (6),S Shannon,30.19,10.5,4.39,6656,30.0kg,$2.50,480,A5,15/11/2023,youghal
1864,1864,1,Miracle Moment (4),H Olesen,29.42,0.0,4.24,5211,35.0kg,$3.20,480,A6,15/11/2023,youghal
1865,1865,2,Wagga Hurling (3),M Drinan,30.05,9.0,4.12,2122,33.6kg,$3.00,480,A6,15/11/2023,youghal
1866,1866,3,Plague (5),M Moloney,30.22,11.5,4.21,4444,31.4kg,$5.00,480,A6,15/11/2023,youghal
1867,1867,4,Come On Eily (1),T Varian,30.23,11.8,4.12,1333,24.1kg,$5.50,480,A6,15/11/2023,youghal
1868,1868,5,Johnstown Dan (2),D Hanrahan,30.76,19.3,4.23,6555,31.8kg,$7.00,480,A6,15/11/2023,youghal
1869,1869,6,Millview Rocked (6),J Hickey,30.97,22.3,4.18,3666,35.5kg,$5.50,480,A6,15/11/2023,youghal
1870,1870,1,Witches North (5),L Twomey,29.16,0.0,4.14,1111,32.7kg,$4.50,480,A3,15/11/2023,youghal
1871,1871,2,Corrin Batt (1),W Kelleher,29.54,5.5,4.2,2222,30.9kg,$6.00,480,A3,15/11/2023,youghal
1872,1872,3,Cooladerry Spark (2),C O'Connor,29.72,8.0,4.21,3433,27.3kg,$2.75,480,A3,15/11/2023,youghal
1873,1873,4,Slaneyside Zola (6),D Kehoe,29.79,9.0,4.37,6665,26.8kg,$5.00,480,A3,15/11/2023,youghal
