,Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
8438,7.0,gelert,3.0,27.2,35.1,577,7.19,30.19,338906493,500,Tier 3 - Maiden,bendigo,2018-07-11,Mooney,A
8439,1.0,lilywhites,2.0,25.2,2.8,111,6.85,29.05,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Harley,B
8440,2.0,miss heart,3.0,29.0,2.7,774,7.15,29.16,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Jarvis,D
8441,3.0,lady pippa,5.0,29.5,10.3,222,6.89,29.35,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Hansen,W
8442,4.0,mi roma,1.0,27.3,22.0,333,6.92,29.36,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Eyles,K
8443,5.0,you bandit,4.0,30.6,11.2,645,7.11,29.46,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Smoor,P
8444,6.0,blue berty,8.0,25.8,30.7,467,6.99,29.61,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Chilcott,J
8445,7.0,beer on tap,7.0,28.9,28.0,556,7.03,29.8,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,Hall,B
8446,8.0,pamela rocks,6.0,32.9,6.4,888,7.5,30.37,338906492,500,Tier 3 - Restricted Win,bendigo,2018-07-11,McKenzie,S
8447,1.0,cloud cover,2.0,36.0,5.1,111,6.68,28.76,338906490,500,Grade 5 T3,bendigo,2018-07-11,Mathieson,P
8448,2.0,lonesome spring,3.0,32.5,12.7,333,6.8,29.03,338906490,500,Grade 5 T3,bendigo,2018-07-11,Donlon,S
8449,2.0,ruby rads,5.0,28.7,5.1,222,6.75,29.03,338906490,500,Grade 5 T3,bendigo,2018-07-11,Radstock,P
8450,4.0,argyle lucifer,8.0,31.7,2.3,455,6.87,29.05,338906490,500,Grade 5 T3,bendigo,2018-07-11,Morgan,R
8451,5.0,jimmy got style,6.0,30.9,7.8,544,6.88,29.09,338906490,500,Grade 5 T3,bendigo,2018-07-11,Frost,P
8452,6.0,kraken bolt,1.0,31.0,16.9,666,7.0,29.28,338906490,500,Grade 5 T3,bendigo,2018-07-11,Eyles,K
8453,7.0,run rita run,7.0,26.5,19.3,777,7.01,29.39,338906490,500,Grade 5 T3,bendigo,2018-07-11,Bunn,D
8454,8.0,jacey allen,4.0,26.9,30.9,888,7.2,29.43,338906490,500,Grade 5 T3,bendigo,2018-07-11,Whitford,T
8455,1.0,nut and bolt,7.0,32.4,5.4,111,6.68,28.88,338906491,500,Grade 5 T3,bendigo,2018-07-11,Abela,J
8456,2.0,dessy fozz,1.0,33.0,7.4,433,6.95,29.07,338906491,500,Grade 5 T3,bendigo,2018-07-11,Fothergill,B
8457,3.0,spyfection,2.0,27.8,4.0,554,6.95,29.21,338906491,500,Grade 5 T3,bendigo,2018-07-11,Kinder,B
8458,4.0,test pilot,6.0,32.3,12.7,886,7.2,29.21,338906491,500,Grade 5 T3,bendigo,2018-07-11,Klemke,D
8459,5.0,monaro joe,4.0,33.3,5.1,345,6.94,29.26,338906491,500,Grade 5 T3,bendigo,2018-07-11,Fisher,R
8460,6.0,windsor prize,3.0,34.4,21.9,222,6.86,29.31,338906491,500,Grade 5 T3,bendigo,2018-07-11,Seymour,B
8461,7.0,parsnip,5.0,29.1,4.2,768,7.1,29.33,338906491,500,Grade 5 T3,bendigo,2018-07-11,Jackson,C
8462,8.0,seven two,8.0,32.7,18.3,677,7.09,29.35,338906491,500,Grade 5 T3,bendigo,2018-07-11,Webb,C
8463,1.0,bolton blue,2.0,31.6,2.8,111,6.64,28.65,338906489,500,Grade 5 T3,bendigo,2018-07-11,Debattista,A
8464,2.0,zambora andy,3.0,33.1,15.7,522,6.9,28.81,338906489,500,Grade 5 T3,bendigo,2018-07-11,Russell,C
8465,3.0,cataleya,1.0,28.2,12.1,233,6.82,28.9,338906489,500,Grade 5 T3,bendigo,2018-07-11,Currie,T
8466,4.0,undeniably,5.0,30.4,14.6,874,7.03,29.14,338906489,500,Grade 5 T3,bendigo,2018-07-11,Frost,P
8467,5.0,south of eden,7.0,34.4,2.5,658,6.94,29.65,338906489,500,Grade 5 T3,bendigo,2018-07-11,Bate,D
8468,6.0,ruby cabang,8.0,26.9,19.5,345,6.83,29.77,338906489,500,Grade 5 T3,bendigo,2018-07-11,Berry,G
8469,7.0,jack's pick,6.0,32.0,9.5,766,6.99,29.82,338906489,500,Grade 5 T3,bendigo,2018-07-11,Jarvis,D
8470,8.0,liscoyle lass,4.0,29.4,19.0,487,6.87,29.82,338906489,500,Grade 5 T3,bendigo,2018-07-11,Abela,B
8471,1.0,militant mack,8.0,34.7,1.8,111,6.68,24.38,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Hunt,K
8472,2.0,chinotto,6.0,25.8,9.7,432,6.84,24.81,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Gibilisco,S
8473,3.0,kid boomer,4.0,32.6,35.1,664,6.99,25.3,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Jarvis,D
8474,4.0,heroic outlaw,5.0,32.4,49.7,778,7.04,25.4,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Eddy,D
8475,5.0,liberal jones,1.0,29.1,3.6,343,6.77,25.45,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Eddy,D
8476,6.0,striking gold,3.0,33.2,22.0,887,7.08,25.68,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Dunne,R
8477,7.0,tiger cabang,2.0,29.9,19.3,556,6.98,25.7,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Whitford,S
8478,8.0,chezza,7.0,23.4,9.3,225,6.68,25.75,338906485,425,Tier 3 - Restricted Win,bendigo,2018-07-11,Caulfield,J
8479,1.0,emily skye,5.0,25.8,12.0,111,6.65,24.54,338906482,425,Grade 5 T3,bendigo,2018-07-11,Gledhill,G
8480,2.0,pocket dial,6.0,32.1,5.9,642,6.9,24.55,338906482,425,Grade 5 T3,bendigo,2018-07-11,Douglas,R
8481,3.0,campeon,3.0,33.8,9.1,423,6.83,24.85,338906482,425,Grade 5 T3,bendigo,2018-07-11,Frost,P
8482,4.0,micro moo,1.0,25.0,4.8,234,6.79,24.89,338906482,425,Grade 5 T3,bendigo,2018-07-11,Groom,R
8483,5.0,super stoked,2.0,34.2,5.1,355,6.81,24.92,338906482,425,Grade 5 T3,bendigo,2018-07-11,Radstock,P
8484,6.0,kraken mazing,8.0,28.5,2.9,777,7.07,24.96,338906482,425,Grade 5 T3,bendigo,2018-07-11,Eyles,K
8485,7.0,swell it is,7.0,33.8,14.7,566,6.86,24.98,338906482,425,Grade 5 T3,bendigo,2018-07-11,Manning,S
8486,1.0,scott muscle,6.0,36.6,3.6,112,6.66,24.65,338906484,425,Grade 5 T3,bendigo,2018-07-11,Rocke,A
8487,2.0,just banji,3.0,31.1,4.2,221,6.78,24.66,338906484,425,Grade 5 T3,bendigo,2018-07-11,Caulfield,J
8488,3.0,cinnamon cindy,8.0,26.9,9.6,543,6.93,24.77,338906484,425,Grade 5 T3,bendigo,2018-07-11,Rigg,G
8489,4.0,tat loxy,1.0,27.8,6.1,676,6.95,24.98,338906484,425,Grade 5 T3,bendigo,2018-07-11,Warburton,D
8490,5.0,smoke or fire,7.0,28.3,8.1,334,6.85,25.04,338906484,425,Grade 5 T3,bendigo,2018-07-11,Glen,R
8491,6.0,proven les,5.0,29.9,4.9,887,7.02,25.17,338906484,425,Grade 5 T3,bendigo,2018-07-11,Glen,B
8492,7.0,cullquin ghengis,2.0,29.9,28.4,768,6.96,25.18,338906484,425,Grade 5 T3,bendigo,2018-07-11,Anchen,R
8493,8.0,reverend john,4.0,32.1,28.4,455,6.86,25.22,338906484,425,Grade 5 T3,bendigo,2018-07-11,Hall,B
8494,1.0,miss booming,2.0,26.8,5.9,111,6.62,24.52,338906483,425,Grade 5 T3,bendigo,2018-07-11,Russell,C
8495,2.0,solar on,7.0,29.8,2.9,322,6.78,24.6,338906483,425,Grade 5 T3,bendigo,2018-07-11,Millington,V
8496,3.0,it's magic,8.0,34.4,4.7,844,6.91,24.76,338906483,425,Grade 5 T3,bendigo,2018-07-11,Chilcott,M
8497,4.0,longshot glory,1.0,32.9,21.2,233,6.76,24.82,338906483,425,Grade 5 T3,bendigo,2018-07-11,Edwards,M
8498,5.0,bletchley,6.0,34.5,6.8,655,6.79,25.04,338906483,425,Grade 5 T3,bendigo,2018-07-11,Parker,R
8499,6.0,in dee genes,3.0,35.9,33.2,476,6.78,25.76,338906483,425,Grade 5 T3,bendigo,2018-07-11,Irby,D
8500,7.0,jackie jai,4.0,32.3,9.7,787,6.8,25.9,338906483,425,Grade 5 T3,bendigo,2018-07-11,Debattista,A
8501,8.0,scarecrow tiger,5.0,36.5,8.0,568,6.79,26.08,338906483,425,Grade 5 T3,bendigo,2018-07-11,Klemke,B
8502,1.0,atlas true blue,1.0,36.2,2.2,111,6.63,25.53,338906469,450,Maiden,ballarat,2018-07-11,McNamara,B
8503,2.0,bourbski bar,2.0,35.9,3.7,222,6.75,25.63,338906469,450,Maiden,ballarat,2018-07-11,Dailly,A
8504,3.0,dyna zultan,6.0,30.3,30.5,344,6.81,26.0,338906469,450,Maiden,ballarat,2018-07-11,Dailly,A
