,DogName,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2,price
4582,mighty kong,17.98,7.16,4,2022-09-03,820706345,324,34.9,21.0,2.923076923076923,0.4102564102564106,0.0202800700151441,0.1036474868678542,7.234203867911263,-0.2376987427954376,-0.4055888835299888,-0.7133874748766711,-0.0977902921833065,-0.8253142353663819,-0.4559559257503571,1,0.0014175182507469,0.0773060364920843,7.225423027301302,-0.8253142353663819,0.0014175182507478,0.8461538461538461,1,1,1,1,1,3.807692307692308,1.6538461538461535,0.8076923076923077,0,0,0,1,0,0,0,0,0,1,0,
4583,shafted,18.09,7.18,5,2022-09-03,820706345,324,31.1,61.0,4.232876712328767,-0.2673594709494562,-0.2943982126754432,-0.2711309990749171,7.109272624484627,-0.5931552025220928,-0.0914723951684043,-0.0604299212963442,0.3454560072565966,-1.133112826713064,-0.3065428676886618,1,-0.0853539854622287,-0.0690726579335262,7.176628144479368,-1.133112826713064,-0.0853539854622264,0.1232876712328767,1,1,1,1,1,-0.0205479452054794,-0.0205479452054794,0.1986301369863013,0,0,1,0,0,0,0,0,0,1,0,
4584,parker boy,18.12,7.16,6,2022-09-03,820706345,324,31.7,21.0,3.321428571428572,0.3214285714285712,0.1530811937182032,-0.0020708933892263,7.198962974439636,0.377898439897927,0.2100082991633757,-0.3216438131627182,-0.7133874748766711,-1.1890762069579146,-0.3272401511872002,1,0.0094728532859909,-0.0066329809853557,7.197442216719053,-1.1890762069579146,0.0094728532859842,0.4285714285714285,1,1,1,1,1,1.4107142857142858,0.8571428571428571,0.4821428571428571,0,0,0,0,1,0,0,0,0,0,1,
4585,kensa lass,18.34,7.18,7,2022-09-03,820706345,324,31.4,31.0,4.222222222222222,0.2063492063492065,0.2092707115326397,0.2307645581213349,7.276577948516504,-0.372068432141062,0.8962077753299817,0.0141364683063942,-0.8253142353663819,-1.0491677563457835,-0.2672412360433703,1,0.2146719141837807,0.1660333455522745,7.255,-1.0491677563457835,0.2146719141837857,0.3333333333333333,1,1,1,1,1,1.5,0.5,0.4444444444444444,0,0,0,0,0,0,0,1,0,0,0,
4586,tell no fibs,19.27,7.09,8,2022-09-03,820706345,324,22.8,19.0,3.3043478260869565,-0.0316205533596836,-0.0047699031526708,-0.1216636419633224,7.15909710341295,-0.6294424045094005,-0.5454973341421199,-0.0520906971947329,-0.5175156440196996,-0.9932043761009332,-0.5475500911933773,1,-0.3193120056525123,-0.243949978132942,7.118333333333333,-0.9932043761009332,-0.3193120056525181,0.5217391304347826,1,0,0,1,1,-0.1739130434782608,-0.391304347826087,-0.1304347826086956,0,1,0,0,0,0,0,0,0,1,0,
4587,marley to excel,17.98,,1,2022-09-10,822917266,324,36.2,2.1,4.833333333333333,-0.833333333333333,0.7411934833313407,0.1401782394826281,7.246381280752861,0.4338618201427774,0.5737702707549084,1.6622546165807637,0.2939533695306563,0.0980815386736748,0.6123843231365561,1,0.5569812566814563,0.0848286287908671,7.227930660062863,0.0980815386736748,0.5569812566814623,0.8333333333333334,1,1,1,0,1,-0.1666666666666666,-0.3333333333333333,-0.3333333333333333,1,0,0,1,0,0,0,0,0,1,0,
4588,mighty rhythm,18.13,,3,2022-09-10,822917266,324,29.4,6.0,5.666666666666667,2.333333333333333,0.7848242910775042,0.6589362356491262,7.419307646404722,0.7781647975430012,-0.5301165881043431,0.8535871719791704,0.8256054818567403,-0.882346191932476,0.2089789342684185,1,1.252326256223736,0.0457782122368619,7.214913325078579,0.8256054818567403,1.2523262562237334,0.3333333333333333,1,0,1,1,1,0.0416666666666666,-0.2083333333333333,-0.375,0,1,0,0,0,0,0,0,0,1,0,
4589,fernando belle,18.36,,4,2022-09-10,822917266,324,25.7,5.0,3.692307692307693,-0.6923076923076925,0.3338832063074802,0.1575564652775856,7.252174258307726,0.310237996524033,0.1559717210440793,-0.6057674503373673,0.0009158583160963,0.1537503616073993,0.0030216974308481,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,1,1,0.0,-0.3076923076923077,-0.3076923076923077,0,0,0,0,0,0,1,0,0,0,1,
4590,call me rooster,18.49,,5,2022-09-10,822917266,324,32.4,51.0,4.666666666666667,-0.1282051282051286,0.8064407583834834,0.3747211016302423,7.324565414858728,1.483237684721749,1.180712916203723,1.2211617347714847,0.5265722233800555,0.9877461010397796,1.0798861320233584,0,1.140399495734035,0.3046476949492925,7.30120666253929,0.937532242346451,1.1403994957340424,0.1403508771929824,1,1,1,0,1,0.2105263157894736,0.6578947368421053,0.5789473684210527,0,0,0,0,0,0,0,0,1,0,0,
4591,locked up,18.55,,6,2022-09-10,822917266,324,34.5,18.0,5.583333333333333,0.1500000000000003,1.4741879777178657,0.1610035646987962,7.2533233381857345,1.2813499458689104,1.698703004436802,0.4259351937148772,0.8800259248595015,0.4510944511311673,0.9474217040022516,1,1.077440692958572,0.2710290747887324,7.29,1.077440692958572,1.077440692958572,0.0416666666666666,0,1,1,0,1,-1.875,-1.25,-1.0416666666666667,0,0,0,0,1,0,0,0,0,0,1,
4592,masvidal,18.33,7.36,1,2022-09-10,822917267,324,34.9,5.5,4.081632653061225,0.0517006802721091,0.3622263829334502,-0.0385331649138687,7.186808389556584,0.4058801300203571,-0.5961953044541612,0.5737702707549084,-0.3216438131627182,0.4898252003876377,0.1103272967092047,1,0.3240077774399253,-0.1657353927861381,7.144405922257146,0.4898252003876377,0.3240077774399265,0.5510204081632653,0,0,0,1,1,2.2551020408163267,1.4591836734693877,0.3979591836734694,1,0,0,0,0,0,0,1,0,0,0,
4593,my luck many,18.48,7.22,4,2022-09-10,822917267,324,29.2,17.0,5.0,-1.5,1.0633313451740796,0.4744619223262014,7.357813707429721,0.4259351937148772,-0.3036832713576876,1.4071462329503788,0.8077897119556287,1.0244983506672645,0.6723372435860923,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,0,1,0.2857142857142857,0.0,-0.4285714285714285,0,1,0,0,0,0,0,0,0,1,0,
4594,chronic wave,18.51,7.29,5,2022-09-10,822917267,324,31.5,19.0,5.689655172413793,-0.0229885057471257,1.3014965276264148,0.5077623282648139,7.368914294247178,1.2454253851167023,0.9281834001287615,0.350457421465989,0.5188448603401113,0.8788018272081883,0.7843425788519506,1,1.6790470305907292,0.405763569619004,7.334913325078579,0.7696421016118898,1.6790470305907366,0.1379310344827586,1,1,1,1,1,-1.5517241379310345,-1.2758620689655171,-0.7586206896551724,0,0,0,1,0,0,0,0,0,1,0,
4595,lightning sharp,18.49,7.37,5,2022-09-10,822917268,324,32.1,101.0,6.6,0.7333333333333334,1.5984798386801082,1.3144178181397703,7.637810394602278,0.9655139324688712,1.7120208009438491,1.7439116694061674,0.9503968237212368,1.9024361920680344,1.4548558837216317,1,1.532143157447993,0.5329983695038139,7.377326650157158,0.9655139324688712,1.5321431574479956,0.4,1,1,1,0,1,1.55,1.85,1.55,0,0,0,0,1,0,0,0,0,0,1,
4596,lads on tour,18.53,7.4,6,2022-09-10,822917268,324,31.1,6.0,4.777777777777778,0.6222222222222227,0.8346014649208433,0.3934308478893207,7.330802250621762,0.7136787213670395,1.0214773127137218,0.2379899892858059,1.1334040732034223,0.6017519608773386,0.7416604114894657,1,0.9235413972852334,0.3907641797280811,7.329913325078579,0.6017519608773386,0.923541397285231,0.8888888888888888,1,1,1,0,1,2.6666666666666665,1.3333333333333333,1.1111111111111112,0,0,0,0,0,0,0,0,1,0,0,
4597,hot lollies,18.68,7.32,7,2022-09-10,822917268,324,25.9,51.0,5.25,1.0,0.8561123055929191,0.7450862792317411,7.448025495666961,1.2893644646481517,2.14706751161174,0.4839427343025913,0.7771420760437949,0.8673572581180102,1.1129748089448577,0,1.4412026645501148,0.6610132119527182,7.42,1.4412026645501148,1.4412026645501148,0.0625,0,1,1,1,1,0.1875,-0.03125,-0.0625,0,0,1,0,0,0,0,0,0,1,0,
4598,mighty titan,18.89,7.51,8,2022-09-10,822917268,324,37.4,18.0,7.2,-0.7000000000000002,1.6290371812291418,0.4956289686684968,7.364869676537873,0.9934956225913014,2.0288181571210493,0.6856970312446192,2.4765251990798625,1.960649896108877,1.6290371812291418,0,1.546134002509208,0.4882602140190776,7.362413325078579,2.4765251990798625,1.5461340025092056,0.8,0,0,0,0,1,0.9,0.7,1.1,0,1,0,0,0,0,0,0,0,1,0,
4599,mighty zoe,18.14,7.2,4,2022-09-10,822917269,324,29.4,11.0,5.142857142857143,1.3571428571428568,1.3781360778296332,0.5358178432892051,7.378266512980211,1.3012942139379835,0.9039610846244784,0.2498203918008107,0.6856970312446192,0.0700998485512447,0.6421745140318273,1,1.6986342136764283,0.5470178487817072,7.382,0.0700998485512447,1.6986342136764387,0.7142857142857143,1,1,1,1,1,1.4285714285714286,0.8571428571428571,-0.4285714285714285,0,0,1,0,0,0,0,0,0,1,0,
4600,aussie lady,18.32,7.11,5,2022-09-10,822917269,324,29.0,15.0,5.25,-1.25,1.434737797218467,0.1970367209893135,7.265334878839239,0.377898439897927,0.9934956225913014,0.7976237917343201,1.077440692958572,2.31287949993701,1.111867609423826,1,1.3092889825443894,0.2538869149133922,7.284285714285715,1.077440692958572,1.309288982544388,0.875,1,1,1,0,1,-1.375,-1.875,-1.25,0,0,0,0,0,0,0,0,1,0,0,
4601,stentorian,18.33,7.31,6,2022-09-10,822917269,324,29.9,101.0,5.666666666666667,1.333333333333333,1.8727818100601064,1.0311086546836128,7.54337016552749,1.4323054903666776,3.400490212067546,1.4687391457734285,1.273325577451987,2.2882463757869367,1.972621360289315,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,0,1,-0.3333333333333333,-0.8333333333333334,-0.5,0,1,0,0,0,0,0,0,0,1,0,
4602,overhyped,17.86,7.11,1,2022-09-10,822917270,324,29.7,3.1,3.7058823529411766,0.2941176470588234,-0.1391314489833527,-0.2119700689127148,7.128993736673999,1.6280466097753878,0.0012472399106628,0.4626010044118575,-0.3247802473988057,0.7296648682083008,0.4993558949814806,0,-0.4265751511218115,-0.1564535371025603,7.1475,0.3499167497755067,-0.426575151121809,0.2352941176470588,0,0,0,1,1,0.2352941176470588,-0.7352941176470589,-0.1764705882352941,1,1,0,0,0,0,0,0,0,1,0,
4603,cedar oscar,17.93,7.2,2,2022-09-10,822917270,324,33.3,6.5,4.0,-0.3333333333333335,-0.0083775553157717,-0.2277072735777227,7.1237477884122855,-0.4615522637748392,0.0700998485512447,-0.153753672428157,-0.0138452218160259,-0.3776071934075686,-0.1873317005750692,1,-0.2614407828993135,-0.3690394445044596,7.076635148513423,-0.3776071934075686,-0.2614407828993222,0.673469387755102,1,0,0,1,1,0.3877551020408163,0.5306122448979592,0.0612244897959183,0,0,0,1,0,0,0,0,0,1,0,
4604,magic swiper,18.0,7.13,3,2022-09-10,822917270,324,30.3,8.0,3.3380281690140845,-0.1615575807787905,-0.1503427438728018,-0.0223003847707501,7.192219536363608,-0.3776071934075686,-0.0977902921833065,-0.2376987427954376,-0.1257719823057367,-0.1817353625505871,-0.2041207146485273,1,-0.2486915496292472,-0.0928175647181529,7.168712853605105,-0.1817353625505871,-0.2486915496292448,0.7887323943661971,0,1,0,0,1,1.0774647887323945,0.5845070422535211,0.5,0,0,0,0,0,0,0,0,1,0,0,
4605,magic hulk,18.0,7.13,3,2022-09-10,822917270,324,30.3,8.0,3.3380281690140845,-0.1615575807787905,-0.1503427438728018,-0.0223003847707501,7.192219536363608,-0.3776071934075686,-0.0977902921833065,-0.2376987427954376,-0.1257719823057367,-0.1817353625505871,-0.2041207146485273,1,-0.2486915496292472,-0.0928175647181529,7.168712853605105,-0.1817353625505871,-0.2486915496292448,0.7887323943661971,0,1,0,0,1,1.0774647887323945,0.5845070422535211,0.5,0,0,0,0,0,0,0,0,1,0,0,
4608,bega boy,18.07,7.23,5,2022-09-10,822917270,324,32.3,3.3,3.925,-0.0426470588235292,-0.1162549996388918,0.1012868795547406,7.233416966800524,-0.0049045464291587,-0.4055888835299888,-0.9932043761009332,-0.3496255032851384,-0.6687823474133867,-0.4844211313517211,1,-0.2645611653129662,-0.0134009598132442,7.195186132012573,-0.3496255032851384,-0.2645611653129634,0.625,1,1,1,1,1,-0.0375,0.3875,0.3125,0,0,1,0,0,0,0,0,0,1,0,
4609,shafted,18.14,7.31,6,2022-09-10,822917270,324,31.3,8.0,4.243243243243243,0.4385749385749387,-0.2936320036230107,-0.268263789665953,7.110228399829429,-0.0914723951684043,-0.0604299212963442,0.3454560072565966,-1.133112826713064,-0.2376987427954376,-0.2354515757433307,0,-0.1005884611955495,-0.0680611424213301,7.176965330031432,-0.2376987427954376,-0.1005884611955426,0.1351351351351351,1,1,1,0,1,-0.0202702702702702,-0.0202702702702702,0.1959459459459459,0,0,0,0,0,0,0,1,0,0,0,
4610,lucky to race,18.26,7.31,7,2022-09-10,822917270,324,30.1,34.0,3.4444444444444446,1.5555555555555554,-0.1707222219321461,0.2301924921674363,7.276387252108831,1.3228510555393052,0.1576637958207211,1.046233361468076,0.2222691523180164,0.3610163355984732,0.6220067401489183,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,0.7777777777777778,0.8055555555555556,-0.1111111111111111,0,0,0,0,0,0,1,0,0,0,1,
4611,it's a moment,18.33,7.35,8,2022-09-10,822917270,324,30.8,15.0,4.711340206185567,-0.0446735395189001,0.1627325703385177,-0.0622742263284919,7.178894380524459,0.4175608345242889,0.1326106603086057,-0.1817353625505871,-0.6854057847542508,-0.0138452218160259,-0.0661629748575938,1,-0.293662123040288,-0.1589534354177145,7.1466666666666665,-0.0138452218160259,-0.293662123040288,0.0309278350515463,0,1,0,0,1,-0.1701030927835051,0.0824742268041237,0.345360824742268,0,0,0,0,0,1,0,0,0,0,1,
4612,foran banner,17.75,7.08,1,2022-09-10,822917271,324,29.1,1.55,2.090909090909091,-0.0909090909090908,-0.7789704650104635,-0.3447727027486389,7.084724391453399,-1.1642209653655562,-0.9372409958560828,-1.3111391998914783,-0.8532959254888022,-0.907505449348766,-1.034680507190137,1,-0.5408337191217149,-0.188952215199559,7.136666666666667,-0.8532959254888022,-0.5408337191217099,0.5454545454545454,1,0,1,0,1,1.0909090909090908,0.3636363636363636,0.0,1,0,1,0,0,0,0,0,0,1,0,
4613,mighty kong,17.95,7.18,2,2022-09-10,822917271,324,35.1,9.5,3.0,0.7999999999999998,-0.0201326017103746,0.0877473047790608,7.2289035916318864,-0.4055888835299888,-0.7133874748766711,-0.0977902921833065,-0.8253142353663819,-0.5454973341421199,-0.5175156440196936,1,-0.0441587194486586,0.0609509449198061,7.219971108359526,-0.5454973341421199,-0.0441587194486561,0.8571428571428571,1,1,1,1,1,3.75,1.5357142857142858,0.6785714285714286,0,0,0,0,0,1,0,0,0,0,1,
4614,born for this,17.98,7.12,3,2022-09-10,822917271,324,33.0,26.0,3.0,-0.1818181818181816,-0.4274198809806595,-0.5113876633282832,7.02918381220608,-0.6022327149874005,-0.6294424045094005,-0.8782455521920592,-0.6421822513180734,-0.2880873000071029,-0.6080380446028073,1,-0.6294424045094005,-0.2389501815026339,7.12,-0.6294424045094005,-0.6294424045094005,0.0434782608695652,0,0,0,1,1,0.1521739130434782,0.1521739130434782,-0.0652173913043478,0,0,0,1,0,0,0,0,0,1,0,
4615,brutal viking,18.04,7.17,4,2022-09-10,822917271,324,30.5,71.0,4.157894736842105,-1.6578947368421053,0.1346804644342518,0.1231690107040098,7.2407113072064995,0.3720853663092553,1.7709392173406748,0.229900008724594,0.4706873850708598,0.2058212710899725,0.6098866497070714,0,0.937532242346451,0.6910119917345627,7.43,0.937532242346451,0.937532242346451,0.0526315789473684,0,1,1,0,1,0.3684210526315789,-0.0526315789473684,-0.3684210526315789,0,0,0,0,0,0,0,0,1,0,0,
4616,gold luminesce,18.1,7.15,5,2022-09-10,822917271,324,32.1,101.0,4.25,0.2327586206896548,0.123586258744812,-0.0197750556888577,7.193061346963992,0.6959036852238988,1.7351139180637307,0.7136787213670395,0.9655139324688712,0.2659716794082261,0.8752363873063533,0,0.648388111081379,0.3510258208736518,7.316666666666666,0.2659716794082261,0.648388111081379,0.0416666666666666,1,1,1,1,1,-0.0694444444444444,-0.3333333333333333,-0.0833333333333333,0,0,0,0,1,0,0,0,0,0,1,
4617,harrison house,18.11,7.26,6,2022-09-10,822917271,324,31.8,9.0,3.7916666666666665,0.4750000000000001,-0.1017695781094503,-0.034225386942173,7.18824437395429,-0.9595001788848848,-0.5530667524469038,-0.4999830875664172,0.7794871350165027,0.4578361966632663,-0.1550453374436873,1,-0.2003898226322006,-0.0896496537614928,7.169768866876211,-0.8812776156112323,-0.2003898226321973,0.0625,1,1,0,1,1,0.65625,0.2604166666666667,0.21875,0,0,0,0,0,0,1,0,0,0,1,
4618,sweet chicken,18.29,7.22,7,2022-09-10,822917271,324,30.1,101.0,4.521739130434782,-0.2717391304347822,0.1825950184427181,-0.0591906410572433,7.179922284090428,0.4466086474362298,-0.2516747439679291,0.7416604114894696,-0.0269314397784428,-0.3036832713576876,0.1211959207643279,1,0.7416604114894696,0.1810327354431963,7.26,0.7416604114894696,0.7416604114894696,0.0217391304347826,0,0,1,0,1,-0.5217391304347826,-0.532608695652174,-0.0869565217391304,0,1,0,0,0,0,0,0,0,1,0,
4619,rogue trigger,18.44,7.13,8,2022-09-10,822917271,324,31.9,3.6,2.631578947368421,0.0350877192982452,-0.7469221902732425,-0.4283941057693652,7.056849456663107,0.0354987849819187,0.0498084151305041,-0.7366075716676643,-1.9641942608331648,0.5188448603401113,-0.419329954409659,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,1.1842105263157894,-0.3421052631578947,-0.2894736842105263,0,0,0,0,0,0,0,1,0,0,0,
4620,slingshot rusty,17.54,6.87,1,2022-09-10,822917272,324,33.3,1.8,2.2,0.7999999999999998,-1.4131405888659443,-1.495128208659672,6.701256959018959,-0.7236348849247548,-2.032580411285696,-1.5673120814464303,-1.5683035692541094,-0.604659860220833,-1.2992981614263648,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,-0.4,-0.6,-0.6,1,0,0,1,0,0,0,0,0,1,0,
4621,big town hero,17.59,7.02,2,2022-09-10,822917272,324,31.7,5.0,2.962962962962963,-0.1629629629629629,-0.5371423633361427,-0.2898571491647005,7.103030320555614,-0.8060947895963271,-0.7187195839536327,-0.2411440810748153,-1.1717176487696497,-0.3864931471683687,-0.6648338501125587,1,-0.6480968645910173,-0.1089554691146386,7.163333333333333,-0.8812776156112323,-0.6480968645910206,0.1111111111111111,1,1,1,1,1,0.6851851851851852,0.3703703703703703,0.2777777777777778,0,0,0,0,0,0,1,0,0,0,1,
4622,blow your horn,17.65,6.97,3,2022-09-10,822917272,324,34.8,4.8,2.7,1.2999999999999998,-0.7657926211912259,-0.6257227498227067,6.991070566492127,-0.347989694506432,-0.6294424045094005,0.5188448603401113,-1.2730212773251952,-0.8532959254888022,-0.5169808882979436,0,-0.5958643763624862,-0.3529455446736456,7.082,-0.8532959254888022,-0.5958643763624882,0.1666666666666666,1,0,0,0,1,1.2833333333333334,0.2166666666666666,-0.2166666666666666,0,0,1,0,0,0,0,0,0,1,0,
4623,how good,18.04,7.25,4,2022-09-10,822917272,324,32.3,101.0,4.083333333333333,-0.2137681159420288,-0.095169566765036,0.2214021440540565,7.27345701688683,-0.3795347872274797,-0.5220645624632619,0.0267128340762022,-0.3496255032851384,0.0341595527089766,-0.2380704932381402,1,-0.020840644346636,0.0682772970732465,7.22241332507858,-0.3496255032851384,-0.020840644346636,0.0555555555555555,1,1,1,1,1,1.7430555555555556,1.3680555555555556,0.6388888888888888,0,0,0,0,0,1,0,0,0,0,1,
4624,winlock crocker,18.04,7.25,4,2022-09-10,822917272,324,32.3,101.0,4.083333333333333,-0.2137681159420288,-0.095169566765036,0.2214021440540565,7.27345701688683,-0.3795347872274797,-0.5220645624632619,0.0267128340762022,-0.3496255032851384,0.0341595527089766,-0.2380704932381402,1,-0.020840644346636,0.0682772970732465,7.22241332507858,-0.3496255032851384,-0.020840644346636,0.0555555555555555,1,1,1,1,1,1.7430555555555556,1.3680555555555556,0.6388888888888888,0,0,0,0,0,1,0,0,0,0,1,
4627,been around,18.18,7.02,6,2022-09-10,822917272,324,35.0,101.0,3.7875,0.738815789473684,-0.6627136600108808,-0.85765957520531,6.913755146641961,0.7781647975430012,0.4007759362985781,1.5832610348644451,0.6856970312446192,0.2939533695306563,0.74837043389626,0,0.0812925246002207,-0.2511577047657982,7.115930660062863,0.2939533695306563,0.0812925246002187,0.0625,0,1,0,0,1,-0.575,-0.71875,-0.23125,0,0,0,0,0,0,0,0,1,0,0,
4628,rema's jade,18.21,7.3,7,2022-09-10,822917272,324,30.1,34.0,4.494117647058824,0.0296918767507001,-0.0923182540478008,-0.0553292536625112,7.181209465576746,0.2246611343845117,0.9655139324688712,0.4157663246041375,0.0421181584288244,-0.9092593057336524,0.1477600488305384,0,0.2752989094490369,-0.1092154833026706,7.1632466584119125,-0.9092593057336524,0.2752989094490461,0.1411764705882353,1,1,1,0,1,0.3117647058823529,0.1411764705882353,0.088235294117647,0,0,0,0,0,0,0,1,0,0,0,
4629,king of hearts,21.13,7.1,8,2022-09-10,822917272,324,32.3,11.0,3.3797468354430378,0.583216127519925,-0.6154306677263645,-0.275810648402173,7.107712677926371,0.3711737567098183,-0.0977902921833065,-0.433570573652419,-0.4895339538972694,-0.8253142353663819,-0.2950070596779117,0,-0.8398880323051435,-0.3346362956042734,7.088103331269645,-0.8253142353663819,-0.8398880323051421,0.6075949367088608,0,1,0,1,1,2.4367088607594938,1.0569620253164558,0.4240506329113924,0,0,0,0,1,0,0,0,0,0,1,
